ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
BP,GO:1901215,negative regulation of neuron death,96/4834,266/18112,4.37178807501182e-4,0.004908936097880167,0.0034859650197552492,54278/25051/362255/289733/113893/65218/113955/25369/63868/60630/29560/308444/24451/64357/498995/29409/64444/140908/117273/297893/29707/50646/171565/25205/500985/307901/291908/64622/24482/691317/252835/29491/25125/25398/25149/63879/25479/84353/24560/24525/287110/29411/83516/303010/29219/59319/81737/24596/298696/24335/29884/65179/246274/89808/81735/170911/29619/25262/24948/58868/60445/24516/299138/81672/29386/313173/24881/499497/25579/619558/288333/114503/312401/24498/309757/365382/24887/292804/84582/24224/114634/301285/25054/50622/89807/24922/89828/24225/81745/58853/289353/117520/84006/117232/24408/299608,96
BP,GO:0006991,response to sterol depletion,12/4834,18/18112,4.4581638429213195e-4,0.004980427518917196,0.003536732963761548,29702/64194/361367/293939/301024/288985/362434/65165/364298/684811/502531/290823,12
BP,GO:0071362,cellular response to ether,12/4834,18/18112,4.4581638429213195e-4,0.004980427518917196,0.003536732963761548,24410/24654/303158/24817/83516/78961/301511/297480/309757/117282/313587/25238,12
BP,GO:0097091,synaptic vesicle clustering,12/4834,18/18112,4.4581638429213195e-4,0.004980427518917196,0.003536732963761548,113970/362235/25531/89816/60391/117096/65178/84353/306055/50557/83501/56768,12
BP,GO:0043620,regulation of DNA-templated transcription in response to stress,27/4834,56/18112,4.53802815683674e-4,0.005052491585784391,0.0035879075586781176,406169/309434/25242/114705/316369/29560/24451/29702/497198/24874/140583/25389/679028/360610/363067/114509/314638/296084/362165/304962/304127/24516/25496/302705/293017/690632/311607,27
BP,GO:0062237,protein localization to postsynapse,27/4834,56/18112,4.53802815683674e-4,0.005052491585784391,0.0035879075586781176,192254/317235/81803/24803/266777/303222/25012/25272/113970/685244/64832/25247/171571/25479/83709/84016/29650/84009/295347/252857/81005/170851/81830/64845/84022/25252/24408,27
BP,GO:0010560,positive regulation of glycoprotein biosynthetic process,15/4834,25/18112,4.61532222396244e-4,0.0051101831578340496,0.0036288758658815146,24654/287673/24954/24482/688673/170915/84353/84430/64152/361749/312915/679869/64513/315939/58965,15
BP,GO:0090335,regulation of brown fat cell differentiation,15/4834,25/18112,4.61532222396244e-4,0.0051101831578340496,0.0036288758658815146,85272/306873/66026/56718/81649/63995/317376/260327/100366024/25608/291905/83727/309757/114634/294075,15
BP,GO:0035296,regulation of tube diameter,71/4834,187/18112,4.620910302296747e-4,0.0051101831578340496,0.0036288758658815146,58812/25289/50672/24392/25682/25075/25369/29560/25108/25505/298184/171104/24185/29358/66026/117273/25537/171356/171115/85420/25699/29254/24448/305987/25690/171571/25149/24473/24247/24174/24316/63889/24602/94338/25608/89808/29180/308899/24166/301164/25026/63840/25614/25339/50563/24807/29597/24404/24925/24323/140590/309757/24241/24816/25118/170851/24835/25107/29717/503018/85385/364706/25404/83731/24929/24326/25675/29616/24329/25187/25238,71
BP,GO:0097746,blood vessel diameter maintenance,71/4834,187/18112,4.620910302296747e-4,0.0051101831578340496,0.0036288758658815146,58812/25289/50672/24392/25682/25075/25369/29560/25108/25505/298184/171104/24185/29358/66026/117273/25537/171356/171115/85420/25699/29254/24448/305987/25690/171571/25149/24473/24247/24174/24316/63889/24602/94338/25608/89808/29180/308899/24166/301164/25026/63840/25614/25339/50563/24807/29597/24404/24925/24323/140590/309757/24241/24816/25118/170851/24835/25107/29717/503018/85385/364706/25404/83731/24929/24326/25675/29616/24329/25187/25238,71
BP,GO:0014911,positive regulation of smooth muscle cell migration,32/4834,70/18112,4.714754301721368e-4,0.005196496366051358,0.003690169151960003,24392/81722/83805/289754/25205/25285/24482/29431/305987/116548/311384/25584/24629/59326/300339/25694/83840/84023/25017/301511/25614/25154/29597/252857/313388/79252/685781/302415/24224/24577/116744/58853,32
BP,GO:0043506,regulation of JUN kinase activity,32/4834,70/18112,4.714754301721368e-4,0.005196496366051358,0.003690169151960003,311786/308463/64558/81722/140898/289229/246174/50646/63995/84402/29431/245903/309377/365037/304530/297682/24602/116667/309168/311071/192126/363913/303823/24323/25579/316539/24835/24426/309653/363855/116457/25047,32
BP,GO:0017148,negative regulation of translation,70/4834,184/18112,4.7252308457986755e-4,0.005199334275143025,0.0036921844260694114,313594/29602/192178/307745/498407/308473/301513/364834/24383/298765/29702/84427/303158/296467/64202/361109/312510/64831/313053/25537/365948/25285/690345/500562/24312/315713/361736/81825/360949/360760/303010/684558/297911/303477/311909/361927/319110/29619/300944/170842/24948/291905/306672/60445/296751/499022/293056/287433/303774/360917/686779/84472/291604/310395/361920/29344/362609/114089/362173/310461/366017/291841/305826/313481/313587/304859/117180/100364335/361309/317646,70
BP,GO:0031111,negative regulation of microtubule polymerization or depolymerization,24/4834,48/18112,4.7360366886784453e-4,0.00520252444265512,0.003694449848175665,360459/25595/307618/361828/298584/24205/81823/311546/54252/25152/114514/29219/260321/289400/313861/286993/29456/361015/363823/404280/296580/192360/84510/291852,24
BP,GO:0035304,regulation of protein dephosphorylation,40/4834,93/18112,4.7619296008894553e-4,0.005222249462308769,0.003708457104973385,84686/680616/29424/170917/84351/307618/29753/117536/689588/116504/25537/360616/113970/56011/24242/24244/50663/363193/362102/24629/307169/59319/298696/315348/291914/60445/114124/25639/58834/362665/60336/361502/170538/25118/64513/24835/192361/308909/299694/293410,40
BP,GO:0060047,heart contraction,88/4834,241/18112,4.8107683226465025e-4,0.005267030875709481,0.003740257567953031,58812/25051/65195/689890/50672/315611/367302/24392/309953/25650/29275/50686/29542/498918/25471/58971/24831/63883/365228/117028/683667/64444/56718/29480/29571/171115/312981/25399/313564/29209/192249/24242/24244/50663/59328/363159/89843/24602/29180/307562/291760/289734/170911/24782/29751/155430/25026/29300/29693/245956/81516/50563/24626/24404/24925/29686/29712/24323/309957/64032/303200/100310845/309757/24241/171160/116600/24835/300992/81574/25107/29717/295214/25513/54234/25252/689560/313587/25404/497892/50664/295929/257648/117018/24326/24837/29716/25238/681190,88
BP,GO:0018205,peptidyl-lysine modification,138/4834,404/18112,4.838161871933359e-4,0.005288223441415532,0.0037553069679161014,287422/680576/304601/683923/25242/24388/102550344/305348/688041/65026/360581/679713/100362634/303113/297514/81822/297595/287734/363545/362825/308384/316312/303547/315160/286897/361677/310615/303504/297333/287662/25159/170844/64444/360905/362831/361103/308589/24914/297893/301119/140583/300772/363519/310352/297597/309647/317413/24817/499417/296653/363067/170915/25554/315713/315689/313564/310958/312503/306764/289881/681354/303214/689883/307151/84353/85497/317382/303745/100366024/290831/361715/316013/315606/29219/116470/84584/85471/29417/305589/114090/314644/293615/294018/306571/60447/362132/246284/689954/60584/116552/312154/361688/502935/25337/301164/360477/681740/78975/85489/361015/311968/313929/301128/29386/311575/81647/100362678/313922/83726/192645/314964/313566/78973/309757/83614/300231/300193/26295/259270/50554/361789/312299/303245/291171/691589/310638/290279/365155/362501/309331/362414/24952/171133/360642/310644/362856/360491/308345,138
BP,GO:0045185,maintenance of protein location,41/4834,96/18112,4.8580754407302756e-4,0.005301183482587929,0.0037645102350356455,25289/24650/24392/293860/300754/361577/683667/24185/303926/317381/25058/140908/25493/116504/64194/315131/315713/56011/498328/361769/288985/305386/362891/304074/78961/83727/360773/286937/361833/24932/25617/140657/689008/59107/25404/362501/25059/25238/680006/83826/291713,41
BP,GO:0060512,prostate gland morphogenesis,19/4834,35/18112,0.00048845411851935105,0.005321238575922731,0.0037787518858616235,85272/305999/246334/24482/24918/84402/25149/288154/315745/685072/25495/25296/25496/314850/291023/25429/25271/25406/691657,19
BP,GO:0001656,metanephros development,42/4834,99/18112,4.939826205637853e-4,0.005372571311255714,0.0038152046153678,85272/360272/24650/25640/305999/79225/171356/289486/362918/25236/84353/498328/24629/306657/364786/85471/315196/25267/25296/140588/60584/502935/116557/83727/498819/299138/308523/25587/170672/366542/50554/24716/24224/114634/301285/24577/84426/365872/286994/307740/25240/315039,42
BP,GO:1902105,regulation of leukocyte differentiation,113/4834,322/18112,4.969117620626898e-4,0.005389894805506384,0.0038275064856251547,24708/499745/171411/289733/78969/81707/81722/362513/114483/308444/298765/689984/361182/25159/311437/58935/25660/361103/690899/56718/295953/117273/361118/289754/24205/307403/25705/315159/500318/311718/63995/362814/317376/317599/294797/24918/84402/312495/361391/303836/314322/84586/114031/84353/317382/500616/100366024/687424/294515/59319/85471/29434/117107/362691/689988/84349/25296/140588/311909/60584/315348/29650/301289/116557/83727/25094/81516/24516/503000/297480/361181/313845/311414/25109/299284/81813/25587/312937/313922/114503/156726/24498/50662/24932/362481/100363332/24241/83614/25647/25341/29344/24835/29492/54264/60427/84399/25513/24577/155140/313587/54259/290029/288689/300649/63835/292696/171355/293701/117063/25406/305884/25019/54260,113
BP,GO:0050771,negative regulation of axonogenesis,33/4834,73/18112,4.972137001432181e-4,0.005389894805506384,0.0038275064856251547,360272/361764/25183/301346/25595/65047/303901/29409/24855/140908/171287/290562/296789/84609/303206/691317/361324/266729/311384/25529/171086/24882/305589/50557/29751/81732/690853/25614/360921/300231/308739/313633/360546,33
BP,GO:0043405,regulation of MAP kinase activity,75/4834,200/18112,4.997263429337646e-4,0.00540338643158229,0.0038370872452077732,85272/311786/78969/308463/64558/114705/84469/81722/64468/291912/288995/300980/300999/24855/29644/140898/289229/246174/83805/291610/50646/315139/24954/171115/63995/25317/85265/84402/29431/245903/114509/309377/365037/29645/304530/316131/361388/24525/24629/297682/24602/116667/309168/29434/81737/25296/79429/311071/192126/64030/363913/293024/313845/303823/24323/25579/445442/289515/170538/316539/24835/60427/312299/24426/308909/494345/58946/25404/309653/363855/25675/24329/116457/171369/25047,75
BP,GO:0030177,positive regulation of Wnt signaling pathway,55/4834,138/18112,5.001006590932545e-4,0.00540338643158229,0.0038370872452077732,499745/308703/24667/116477/287447/116549/83805/293546/116777/362778/306007/302424/679028/295445/29657/84402/499918/25236/63879/500532/309060/25479/81816/64462/24882/315294/25431/363062/298696/79128/170667/311071/363122/365755/100363275/307940/83837/290794/683206/686779/500863/309429/313488/302711/25404/286994/304883/299802/500666/307740/310074/364952/24329/304054/310644,55
BP,GO:0008286,insulin receptor signaling pathway,53/4834,132/18112,5.082977618728309e-4,0.005482949628070864,0.003893587169893868,24483/81530/85428/116723/307988/59295/50686/365228/24855/24185/83805/311839/24205/681056/83504/287659/171356/24954/85420/60663/291675/29431/296372/81504/29645/304282/25622/140607/84021/60351/114767/362461/25608/83840/315427/290537/314824/498416/500442/300253/170538/309429/309757/64709/26295/302415/303443/301020/25513/85385/25414/246046/117063,53
BP,GO:0031109,microtubule polymerization or depolymerization,52/4834,129/18112,5.114665796392803e-4,0.005508101626884557,0.003911448267755647,360459/79423/29477/252921/25595/307618/362203/363974/361828/66026/298584/24205/305310/298848/81823/311546/54252/29431/83836/24473/64183/83709/287624/64462/25152/114514/29219/361466/260321/289400/313861/286993/29456/116554/361015/363823/29386/404280/296580/314169/192360/291966/307926/25404/64301/84510/361087/291852/498497/298399/311191/315297,52
BP,GO:0002262,myeloid cell homeostasis,74/4834,197/18112,5.123991296878353e-4,0.005509127897624112,0.0039121770496806,24356/24790/24708/501099/361439/116502/245977/29560/114483/293165/59108/308444/117240/24451/497991/25159/155012/29287/81649/64831/361069/24918/360610/406865/25125/303836/499171/246280/499864/102554884/317382/59328/294515/65037/85471/366508/117107/24335/25296/315348/64547/64030/311968/54299/24626/171432/25587/309550/362479/498453/24498/29263/29344/300193/24887/54264/60427/292804/300838/362176/54259/171575/313033/367846/304666/25301/65207/117063/25406/29573/305884/308415/54260/24170,74
BP,GO:0048144,fibroblast proliferation,49/4834,120/18112,5.165402688535337e-4,0.00552656878456561,0.003924562283584506,294925/25446/64022/679713/81722/114483/691899/399489/24855/58935/297822/361103/292889/64511/24482/84402/315713/313564/307151/24629/25008/315196/25267/24596/304074/29180/316742/79429/192126/313757/24516/299284/24881/59325/64513/685781/24887/25319/24577/24426/25661/114487/304859/24326/25240/24329/360621/25238/114851,49
BP,GO:0038127,ERBB signaling pathway,48/4834,117/18112,5.16541003420646e-4,0.00552656878456561,0.003924562283584506,64022/301513/313729/311437/681059/171104/25385/24185/83805/116590/114553/50646/362118/500985/679028/316521/498003/171136/307393/81504/25149/29645/362002/25622/361388/498596/500616/24602/117255/192126/25614/81715/313845/679154/289515/59325/192248/25118/192154/85385/304883/25414/81745/303008/289353/117063/292130/24329,48
BP,GO:0043266,regulation of potassium ion transport,48/4834,117/18112,5.16541003420646e-4,0.00552656878456561,0.003924562283584506,367302/25751/25650/24803/25031/29335/25177/81722/293860/25471/116477/29738/58971/63883/29753/117028/260323/54348/307206/66026/81666/24214/50646/65023/25327/29480/303803/287715/311171/29209/117023/259243/29272/59326/24602/296395/50557/24166/27080/29712/361833/25252/25404/24929/117018/29716/24521/681190,48
BP,GO:0007638,mechanosensory behavior,11/4834,16/18112,5.266660147287678e-4,0.005580454713229134,0.0039628281030273755,29424/24388/363071/116595/60391/362733/59312/290467/84476/29410/304883,11
BP,GO:0042921,glucocorticoid receptor signaling pathway,11/4834,16/18112,5.266660147287678e-4,0.005580454713229134,0.0039628281030273755,287422/170917/29657/65179/60447/297867/24413/25054/24225/25576/83724,11
BP,GO:0060788,ectodermal placode formation,11/4834,16/18112,5.266660147287678e-4,0.005580454713229134,0.0039628281030273755,312781/171068/297893/302424/84353/498596/353305/314850/299138/499593/114634,11
BP,GO:0071501,cellular response to sterol depletion,11/4834,16/18112,5.266660147287678e-4,0.005580454713229134,0.0039628281030273755,29702/64194/361367/293939/301024/288985/362434/65165/684811/502531/290823,11
BP,GO:0071697,ectodermal placode morphogenesis,11/4834,16/18112,5.266660147287678e-4,0.005580454713229134,0.0039628281030273755,312781/171068/297893/302424/84353/498596/353305/314850/299138/499593/114634,11
BP,GO:1902043,positive regulation of extrinsic apoptotic signaling pathway via death domain receptors,11/4834,16/18112,5.266660147287678e-4,0.005580454713229134,0.0039628281030273755,364052/25263/25389/84402/311622/50557/299897/114208/445442/25358/140657,11
BP,GO:0071241,cellular response to inorganic substance,115/4834,329/18112,5.280388381214656e-4,0.005586005715175633,0.003966770015943791,102553026/64440/80977/311786/25751/24410/266777/309650/29560/50686/116477/361921/117279/288995/362249/363985/29148/301113/24451/29553/29702/310791/288057/367012/60568/24185/25322/64202/362245/64831/116590/25196/56822/114553/362591/54314/361069/65129/25699/306285/360610/25731/312896/312981/314322/24518/60391/114031/362988/84420/84353/498328/64519/83516/25673/50683/29219/94338/65179/24805/501158/60564/24397/246284/300339/24948/116554/29274/54276/83629/24516/78975/192155/24299/191595/29386/25716/156117/499497/24323/25587/60565/309957/361833/445442/100360880/301446/24413/498972/25617/25709/360850/65198/499593/84050/25099/361714/25661/140669/361400/308909/288371/24922/304485/25414/297516/289144/289353/29680/25240/24329/54260/24521/24408/24170,115
BP,GO:0032964,collagen biosynthetic process,29/4834,62/18112,5.365392513399326e-4,0.005655148940024434,0.004015870443891931,25682/291228/117092/313729/81722/297595/65210/170915/24499/315731/362165/24629/60351/59326/25296/29180/295347/299284/64032/24498/685781/84399/25661/84426/59107/360863/114593/494125/117183,29
BP,GO:0045682,regulation of epidermis development,29/4834,62/18112,5.365392513399326e-4,0.005655148940024434,0.004015870443891931,25682/313018/313729/497991/246334/79225/313993/25537/366960/360635/314910/299979/266604/303214/25483/114700/84584/310626/25296/155430/81536/25496/298506/298894/362264/29344/312299/364706/81749,29
BP,GO:0001709,cell fate determination,22/4834,43/18112,5.380126499172182e-4,0.005655148940024434,0.004015870443891931,64186/25159/64444/308766/25389/361060/114850/266813/363455/312495/84353/305719/85471/81737/25296/29300/24370/24881/499497/65050/29492/25509,22
BP,GO:0010765,positive regulation of sodium ion transport,22/4834,43/18112,5.380126499172182e-4,0.005655148940024434,0.004015870443891931,315611/25751/25650/84351/116477/58971/303504/171104/24185/66026/24214/287715/363159/64152/24782/117258/245956/362013/29686/361833/308113/288689,22
BP,GO:0035150,regulation of tube size,71/4834,188/18112,5.5120207770037e-4,0.005775333871446552,0.004101216934146736,58812/25289/50672/24392/25682/25075/25369/29560/25108/25505/298184/171104/24185/29358/66026/117273/25537/171356/171115/85420/25699/29254/24448/305987/25690/171571/25149/24473/24247/24174/24316/63889/24602/94338/25608/89808/29180/308899/24166/301164/25026/63840/25614/25339/50563/24807/29597/24404/24925/24323/140590/309757/24241/24816/25118/170851/24835/25107/29717/503018/85385/364706/25404/83731/24929/24326/25675/29616/24329/25187/25238,71
BP,GO:0048592,eye morphogenesis,71/4834,188/18112,5.5120207770037e-4,0.005775333871446552,0.004101216934146736,85272/24790/363071/293649/29475/192183/116502/29560/498918/78974/25703/300754/24831/312781/155012/25385/24706/363143/290986/24874/171068/25705/305850/252920/25125/286928/689704/365394/84353/29609/25478/100125595/685072/25296/81760/140588/83727/313713/313757/85489/84046/314850/290221/301468/309626/191571/297867/50938/309288/29492/24887/499593/313633/314988/24224/301285/84399/689008/25054/64572/315597/171500/24225/85250/367846/24338/313662/25509/84006/25240/29616,71
BP,GO:0098656,anion transmembrane transport,93/4834,258/18112,5.569011158507684e-4,0.005825770019551758,0.0041370329734106955,24392/116638/80878/84360/81826/366432/29502/79212/58971/24414/308069/305540/24387/295645/363115/25058/192215/299714/56718/29501/64846/252919/65042/29707/58980/287532/292543/29233/29694/84551/29480/309135/691209/170551/25027/29440/84550/315023/83531/25648/689414/94172/246280/171151/24247/64076/114506/313139/29743/266733/24785/64554/311287/25456/116509/29723/24397/311846/24782/81658/171373/63840/83629/305131/24947/29718/293154/314441/29216/59076/302863/50690/29705/24418/170538/313089/24835/29709/308717/360539/24577/50622/306619/192208/29509/24922/25450/83532/297386/500820/501103/311637/29573,93
BP,GO:0060401,cytosolic calcium ion transport,77/4834,207/18112,5.610778449154678e-4,0.005860146380228219,0.004161444533967856,25051/29424/301086/24412/116469/25297/140447/246215/116502/24410/60395/686019/25505/288995/301113/290614/29753/171104/683667/25385/24185/66026/56820/50646/362624/25316/84550/682930/25398/312896/312981/25399/315713/140448/29209/24316/498328/24242/24244/50663/25679/294560/29219/24335/25296/89808/317673/25262/25639/29693/315858/25017/56827/29372/24925/64032/116506/307916/24932/307350/24241/64513/308797/24887/29717/24224/54234/288371/689560/25404/81745/257648/24326/29716/25187/24408/24476,77
BP,GO:0060402,calcium ion transport into cytosol,70/4834,185/18112,5.643455215673754e-4,0.005884934281954564,0.004179047076883109,25051/29424/301086/24412/116469/25297/140447/246215/116502/24410/60395/686019/25505/288995/290614/171104/683667/25385/66026/56820/50646/362624/25316/84550/682930/25398/312896/312981/25399/315713/140448/29209/24316/498328/24242/24244/50663/25679/29219/24335/25296/89808/317673/25262/25639/315858/25017/56827/29372/24925/116506/307916/24932/24241/64513/308797/24887/29717/24224/54234/288371/689560/25404/81745/257648/24326/29716/25187/24408/24476,70
BP,GO:0002573,myeloid leukocyte differentiation,87/4834,239/18112,5.780006331350901e-4,0.005995186266564394,0.004257339919577564,24708/308703/289733/78969/114483/309460/304334/689984/497991/25159/311437/29691/56718/81649/64521/83805/64831/361118/287673/56822/24205/83572/307403/315159/679028/311718/297096/317376/24918/84402/314322/114031/25236/311061/84353/100366024/85471/117107/362691/309178/81743/299206/25296/60584/29650/301289/84358/64030/83727/25094/24516/309389/503000/297480/361181/81813/499497/25587/313922/114503/309550/116506/499474/50662/24932/309757/24241/83614/25341/29344/24835/29492/501996/54264/60427/25513/24577/155140/54259/288689/367846/171355/292537/293701/25147/117063/305884,87
BP,GO:0032984,protein-containing complex disassembly,87/4834,239/18112,5.780006331350901e-4,0.005995186266564394,0.004257339919577564,84686/360459/79423/364206/83730/25595/366980/295217/363974/83833/361828/66026/303885/298584/498179/362245/192129/24205/292381/315655/24954/316521/171041/691149/81823/311546/54252/287044/312981/313564/24473/306941/24242/24244/50663/287624/361390/25152/360550/114514/684558/303518/296935/499903/170911/24944/289400/313861/286993/685179/363131/310261/60355/29456/29693/63840/140942/364419/252853/301511/361015/282834/363823/404280/297867/360950/296580/24835/363002/301020/307926/24577/300838/81785/289257/288371/365024/64301/84510/313409/291852/293410/297995/315297/361256/25566/24170,87
BP,GO:0019319,hexose biosynthetic process,37/4834,85/18112,5.785628083994515e-4,0.005995186266564394,0.004257339919577564,64470/81530/25062/360993/24788/29560/287115/25703/310615/24383/100361138/681056/25389/24954/65210/170915/303745/83516/314388/25608/59329/301164/63840/24158/60336/24644/24498/24413/309757/679869/312159/26295/292804/294806/303565/24952/117063,37
BP,GO:0060998,regulation of dendritic spine development,37/4834,85/18112,5.785628083994515e-4,0.005995186266564394,0.004257339919577564,289820/296374/313558/24855/56718/83572/29491/117542/361585/117096/25529/303599/24596/79121/50557/59312/81732/24948/84009/84685/26955/307940/29386/499497/686779/362876/24413/362173/310461/313633/117282/170673/116744/81677/171500/246217/314961,37
BP,GO:0044346,fibroblast apoptotic process,14/4834,23/18112,5.835916709689027e-4,0.006037788042414119,0.004287592564433895,29618/65027/116502/246334/58935/84402/361351/362170/292027/170911/64547/309757/170904/690358,14
BP,GO:0000082,G1/S transition of mitotic cell cycle,75/4834,201/18112,5.916481431799066e-4,0.006111530270210024,0.004339958865695457,24708/24650/54395/113955/25177/192209/287986/24654/399489/24185/140908/24205/300772/315655/171150/310352/360764/296583/362817/362316/314480/361013/81758/365493/140946/315713/296084/58942/685579/498328/299210/366468/59319/29417/58936/291787/50557/64033/309035/83840/81741/304127/362485/100361376/290537/305922/291105/311968/361181/313978/81821/25587/315666/291023/58919/78973/79252/314818/171140/685781/362860/24224/312299/24577/25252/363249/171102/287716/304573/79558/500666/289521/24329/117183/114851,75
BP,GO:0021799,cerebral cortex radially oriented cell migration,20/4834,38/18112,5.95585422671461e-4,0.006125677523920858,0.004350005203756949,360459/309659/29588/361103/84394/140908/83572/260326/287659/311901/300948/266729/84353/366669/363062/140588/192126/360773/24370/307940,20
BP,GO:0050999,regulation of nitric-oxide synthase activity,20/4834,38/18112,5.95585422671461e-4,0.006125677523920858,0.004350005203756949,24185/50646/500133/24312/292894/24242/24244/50663/24525/25248/25608/24493/171075/25339/294400/29263/24835/295214/25404/24329,20
BP,GO:0097191,extrinsic apoptotic signaling pathway,86/4834,236/18112,5.958105798342476e-4,0.006125677523920858,0.004350005203756949,296456/301575/29424/311786/65218/83631/289388/81803/311450/116502/364052/60630/50686/64468/316516/117279/24451/171104/25385/500526/25263/83805/309157/25389/360548/315648/25537/500318/24482/362814/25699/117281/84402/114509/25554/315713/307480/282844/294515/311622/302965/315745/79128/313027/29884/246274/25296/89808/24493/312927/50557/299897/353229/502935/64547/83840/192126/81536/29468/114208/24404/291259/361749/683206/312937/445442/156726/25358/313876/25647/282845/679869/24835/140657/24887/60427/24716/24224/25513/24426/25404/687118/81745/287716/79558/24668,86
BP,GO:0099566,regulation of postsynaptic cytosolic calcium ion concentration,10/4834,14/18112,6.042040678971205e-4,0.00620228200743066,0.004404404068306624,140447/24410/24414/50592/60324/140448/25262/25017/24215/24418,10
BP,GO:0019229,regulation of vasoconstriction,39/4834,91/18112,6.066149465723717e-4,0.006207661506137179,0.004408224192248111,58812/24392/29560/25108/25505/298184/24185/29358/117273/171115/85420/25699/29254/24448/305987/25690/24473/24247/24174/24316/25608/89808/25026/63840/50563/24807/24323/140590/24816/170851/25107/503018/85385/25404/24929/25675/24329/25187/25238,39
BP,GO:0046364,monosaccharide biosynthetic process,39/4834,91/18112,6.066149465723717e-4,0.006207661506137179,0.004408224192248111,64470/81530/25062/360993/24788/29560/287115/25703/310615/24383/100361138/681056/25389/100360180/24954/65210/60671/170915/303745/83516/314388/25608/59329/301164/63840/24158/60336/24644/24498/24413/309757/679869/312159/26295/292804/294806/303565/24952/117063,39
BP,GO:1904705,regulation of vascular associated smooth muscle cell proliferation,31/4834,68/18112,6.089422527955789e-4,0.006221801278563523,0.004418265217652133,58812/24392/25075/25643/24451/502886/171104/117273/83805/289754/25285/24482/29431/83516/293677/65204/50557/24516/314850/499497/24323/79252/24835/685781/24426/500915/81518/58853/303634/25238/114851,31
BP,GO:0035136,forelimb morphogenesis,23/4834,46/18112,6.179450048912842e-4,0.006303997104162248,0.0044766346417175204,307251/365900/287357/312781/296511/246334/303991/114850/252835/367218/84353/24882/25483/246284/85489/353305/500863/297099/313488/301285/307740/315039/688999,23
BP,GO:0021675,nerve development,41/4834,97/18112,6.269446905200779e-4,0.006385907219229277,0.00453480117519737,307251/78960/25367/266777/25468/64444/29707/291709/311144/54239/303491/84353/310753/81737/24596/114090/288152/312574/140588/29751/291555/29718/299138/299284/24323/312213/114503/290467/307350/54264/313633/24716/114634/29410/116744/24922/64628/24225/24338/24326/307740,41
BP,GO:0045616,regulation of keratinocyte differentiation,18/4834,33/18112,6.34937329271101e-4,0.006407803108288105,0.0045503500236267645,313729/497991/246334/313993/25537/360635/299979/266604/303214/25483/114700/84584/81536/25496/362264/29344/364706/81749,18
BP,GO:0048745,smooth muscle tissue development,18/4834,33/18112,6.34937329271101e-4,0.006407803108288105,0.0045503500236267645,363071/501099/304913/288057/246334/25690/498328/24629/364786/293677/25296/297480/308523/295105/114634/301285/84399/25252,18
BP,GO:0060740,prostate gland epithelium morphogenesis,18/4834,33/18112,6.34937329271101e-4,0.006407803108288105,0.0045503500236267645,85272/305999/246334/24482/24918/84402/25149/288154/315745/685072/25495/25296/25496/314850/291023/25429/25271/25406,18
BP,GO:0099068,postsynapse assembly,18/4834,33/18112,6.34937329271101e-4,0.006407803108288105,0.0045503500236267645,688721/116595/266777/25466/66013/685472/113970/60391/117096/25529/498922/50557/59312/29423/83501/246212/81005/313633,18
BP,GO:0099558,maintenance of synapse structure,18/4834,33/18112,6.34937329271101e-4,0.006407803108288105,0.0045503500236267645,65040/113970/25531/171093/85275/83709/363058/498922/79121/29138/501998/59312/499947/81821/291388/301309/25252/56768,18
BP,GO:1905898,positive regulation of response to endoplasmic reticulum stress,18/4834,33/18112,6.34937329271101e-4,0.006407803108288105,0.0045503500236267645,116502/316369/29702/289754/59303/360967/304962/29884/317396/287643/60331/309757/24887/25513/296350/25404/117063/299608,18
BP,GO:0051101,regulation of DNA binding,51/4834,127/18112,6.388454814003013e-4,0.0064373710070658235,0.004571346968543465,24708/29227/81722/362249/399489/24451/683667/64444/362831/501097/367838/24482/499417/363067/362115/170915/362489/500532/313564/306764/84353/24242/24244/50663/25483/85471/117107/60584/155430/59112/63849/116554/64637/63840/313757/24516/85489/84046/503000/29458/25587/290794/114503/680611/309757/498945/24577/364706/171355/25509/308415,51
BP,GO:0048546,digestive tract morphogenesis,27/4834,57/18112,6.448946801447472e-4,0.006488389901150514,0.004607576831100166,363071/25640/287989/29560/294503/246334/289229/84402/25130/288154/309377/84353/25267/29361/363185/25296/140588/309389/25496/84046/25587/679869/366542/24224/84399/500666/24329,27
BP,GO:0043255,regulation of carbohydrate biosynthetic process,46/4834,112/18112,6.488026564704109e-4,0.00651774271690886,0.004628421039890966,24483/64470/81530/364206/297417/360993/29560/287115/689995/100361138/171104/24185/56718/681056/50646/24954/24482/65210/170915/299210/303745/308578/314388/29219/94338/25608/25694/59329/301164/84023/24158/54241/60336/498416/309513/24498/24413/25153/309757/679869/312159/26295/294806/24952/117063/24668,46
